timestamp,multiplicity,observed_count,rate_per_min,random_expected_count
2026-06-11T17:20:00+00:00,4,3269,326.9,0.0
2026-06-11T17:30:00+00:00,2,7222,722.2,1.68196547
2026-06-11T17:30:00+00:00,3,5238,523.8,2.417e-05
2026-06-11T17:30:00+00:00,4,3273,327.3,0.0
2026-06-11T17:40:00+00:00,2,7003,700.3,1.59200139
2026-06-11T17:40:00+00:00,3,5061,506.1,2.226e-05
2026-06-11T17:40:00+00:00,4,3248,324.8,0.0
2026-06-11T17:50:00+00:00,2,7071,707.1,1.66014228
2026-06-11T17:50:00+00:00,3,5227,522.7,2.371e-05
2026-06-11T17:50:00+00:00,4,3302,330.2,0.0
2026-06-11T18:00:00+00:00,2,7354,735.4,1.68944659
2026-06-11T18:00:00+00:00,3,5213,521.3,2.433e-05
2026-06-11T18:00:00+00:00,4,3296,329.6,0.0
2026-06-11T18:10:00+00:00,2,7317,731.7,1.66328192
2026-06-11T18:10:00+00:00,3,5178,517.8,2.377e-05
2026-06-11T18:10:00+00:00,4,3234,323.4,0.0
2026-06-11T18:20:00+00:00,2,7161,716.1,1.64503331
2026-06-11T18:20:00+00:00,3,5149,514.9,2.338e-05
2026-06-11T18:20:00+00:00,4,3256,325.6,0.0
2026-06-11T18:30:00+00:00,2,7347,734.7,1.67869126
2026-06-11T18:30:00+00:00,3,5152,515.2,2.41e-05
2026-06-11T18:30:00+00:00,4,3293,329.3,0.0
2026-06-11T18:40:00+00:00,2,7082,708.2,1.6366243
2026-06-11T18:40:00+00:00,3,5122,512.2,2.32e-05
2026-06-11T18:40:00+00:00,4,3290,329.0,0.0
2026-06-11T18:50:00+00:00,2,7254,725.4,1.68624641
2026-06-11T18:50:00+00:00,3,5254,525.4,2.427e-05
2026-06-11T18:50:00+00:00,4,3281,328.1,0.0
2026-06-11T19:00:00+00:00,2,7314,731.4,1.65870356
2026-06-11T19:00:00+00:00,3,5223,522.3,2.367e-05
2026-06-11T19:00:00+00:00,4,3165,316.5,0.0
2026-06-11T19:10:00+00:00,2,7294,729.4,1.68213744
2026-06-11T19:10:00+00:00,3,5209,520.9,2.418e-05
2026-06-11T19:10:00+00:00,4,3274,327.4,0.0
2026-06-11T19:20:00+00:00,2,7116,711.6,1.6168674
2026-06-11T19:20:00+00:00,3,5107,510.7,2.279e-05
2026-06-11T19:20:00+00:00,4,3242,324.2,0.0
2026-06-11T19:30:00+00:00,2,7113,711.3,1.59770531
2026-06-11T19:30:00+00:00,3,5056,505.6,2.238e-05
2026-06-11T19:30:00+00:00,4,3216,321.6,0.0
2026-06-11T19:40:00+00:00,2,7001,700.1,1.60321071
2026-06-11T19:40:00+00:00,3,5096,509.6,2.25e-05
2026-06-11T19:40:00+00:00,4,3253,325.3,0.0
2026-06-11T19:50:00+00:00,2,7113,711.3,1.62313647
2026-06-11T19:50:00+00:00,3,5113,511.3,2.292e-05
2026-06-11T19:50:00+00:00,4,3251,325.1,0.0
2026-06-11T20:00:00+00:00,2,6850,685.0,1.59834456
2026-06-11T20:00:00+00:00,3,5207,520.7,2.239e-05
2026-06-11T20:00:00+00:00,4,3186,318.6,0.0
2026-06-11T20:10:00+00:00,2,7108,710.8,1.61456035
2026-06-11T20:10:00+00:00,3,5074,507.4,2.274e-05
2026-06-11T20:10:00+00:00,4,3222,322.2,0.0
2026-06-11T20:20:00+00:00,2,7224,722.4,1.69377749
2026-06-11T20:20:00+00:00,3,5217,521.7,2.443e-05
2026-06-11T20:20:00+00:00,4,3351,335.1,0.0
2026-06-11T20:30:00+00:00,2,7027,702.7,1.70174845
2026-06-11T20:30:00+00:00,3,5299,529.9,2.461e-05
2026-06-11T20:30:00+00:00,4,3440,344.0,0.0
2026-06-11T20:40:00+00:00,2,7105,710.5,1.63050736
2026-06-11T20:40:00+00:00,3,5236,523.6,2.307e-05
2026-06-11T20:40:00+00:00,4,3167,316.7,0.0
2026-06-11T20:50:00+00:00,2,7277,727.7,1.674009
2026-06-11T20:50:00+00:00,3,5124,512.4,2.401e-05
2026-06-11T20:50:00+00:00,4,3335,333.5,0.0
2026-06-11T21:00:00+00:00,2,7142,714.2,1.59741349
2026-06-11T21:00:00+00:00,3,5123,512.3,2.238e-05
2026-06-11T21:00:00+00:00,4,3127,312.7,0.0
2026-06-11T21:10:00+00:00,2,7189,718.9,1.6367875
2026-06-11T21:10:00+00:00,3,5212,521.2,2.321e-05
2026-06-11T21:10:00+00:00,4,3195,319.5,0.0
2026-06-11T21:20:00+00:00,2,7228,722.8,1.72437955
2026-06-11T21:20:00+00:00,3,5328,532.8,2.509e-05
2026-06-11T21:20:00+00:00,4,3377,337.7,0.0
2026-06-11T21:30:00+00:00,2,7152,715.2,1.64013868
2026-06-11T21:30:00+00:00,3,5203,520.3,2.328e-05
2026-06-11T21:30:00+00:00,4,3199,319.9,0.0
2026-06-11T21:40:00+00:00,2,7166,716.6,1.60247161
2026-06-11T21:40:00+00:00,3,5055,505.5,2.248e-05
2026-06-11T21:40:00+00:00,4,3242,324.2,0.0
2026-06-11T21:50:00+00:00,2,7197,719.7,1.66047096
2026-06-11T21:50:00+00:00,3,5252,525.2,2.371e-05
2026-06-11T21:50:00+00:00,4,3241,324.1,0.0
2026-06-11T22:00:00+00:00,2,7102,710.2,1.64011704
2026-06-11T22:00:00+00:00,3,5186,518.6,2.327e-05
2026-06-11T22:00:00+00:00,4,3274,327.4,0.0
2026-06-11T22:10:00+00:00,2,7164,716.4,1.67646054
2026-06-11T22:10:00+00:00,3,5214,521.4,2.405e-05
2026-06-11T22:10:00+00:00,4,3280,328.0,0.0
2026-06-11T22:20:00+00:00,2,7231,723.1,1.67769965
2026-06-11T22:20:00+00:00,3,5250,525.0,2.408e-05
2026-06-11T22:20:00+00:00,4,3269,326.9,0.0
2026-06-11T22:30:00+00:00,2,7092,709.2,1.6542053
2026-06-11T22:30:00+00:00,3,5147,514.7,2.358e-05
2026-06-11T22:30:00+00:00,4,3312,331.2,0.0
2026-06-11T22:40:00+00:00,2,7034,703.4,1.62924081
2026-06-11T22:40:00+00:00,3,5202,520.2,2.304e-05
2026-06-11T22:40:00+00:00,4,3193,319.3,0.0
2026-06-11T22:50:00+00:00,2,7391,739.1,1.71383435
2026-06-11T22:50:00+00:00,3,5243,524.3,2.487e-05
2026-06-11T22:50:00+00:00,4,3305,330.5,0.0
2026-06-11T23:00:00+00:00,2,7378,737.8,1.70636191
2026-06-11T23:00:00+00:00,3,5252,525.2,2.47e-05
2026-06-11T23:00:00+00:00,4,3273,327.3,0.0
2026-06-11T23:10:00+00:00,2,7266,726.6,1.65221573
2026-06-11T23:10:00+00:00,3,5116,511.6,2.353e-05
2026-06-11T23:10:00+00:00,4,3258,325.8,0.0
2026-06-11T23:20:00+00:00,2,7197,719.7,1.61240068
2026-06-11T23:20:00+00:00,3,5098,509.8,2.27e-05
2026-06-11T23:20:00+00:00,4,3198,319.8,0.0
2026-06-11T23:30:00+00:00,2,7071,707.1,1.67120309
2026-06-11T23:30:00+00:00,3,5386,538.6,2.394e-05
2026-06-11T23:30:00+00:00,4,3216,321.6,0.0
2026-06-11T23:40:00+00:00,2,7270,727.0,1.6727593
2026-06-11T23:40:00+00:00,3,5185,518.5,2.398e-05
2026-06-11T23:40:00+00:00,4,3288,328.8,0.0
2026-06-11T23:50:00+00:00,2,7156,715.6,1.67819758
2026-06-11T23:50:00+00:00,3,5300,530.0,2.409e-05
2026-06-11T23:50:00+00:00,4,3225,322.5,0.0
2026-06-12T00:00:00+00:00,2,7253,725.3,1.61777237
2026-06-12T00:00:00+00:00,3,5116,511.6,2.28e-05
2026-06-12T00:00:00+00:00,4,3133,313.3,0.0
2026-06-12T00:10:00+00:00,2,7173,717.3,1.63340012
2026-06-12T00:10:00+00:00,3,5176,517.6,2.313e-05
2026-06-12T00:10:00+00:00,4,3182,318.2,0.0
2026-06-12T00:20:00+00:00,2,6934,693.4,1.56194375
2026-06-12T00:20:00+00:00,3,5063,506.3,2.163e-05
2026-06-12T00:20:00+00:00,4,3171,317.1,0.0
2026-06-12T00:30:00+00:00,2,7080,708.0,1.61060527
2026-06-12T00:30:00+00:00,3,5098,509.8,2.265e-05
2026-06-12T00:30:00+00:00,4,3202,320.2,0.0
2026-06-12T00:40:00+00:00,2,6986,698.6,1.5978637
2026-06-12T00:40:00+00:00,3,5115,511.5,2.239e-05
2026-06-12T00:40:00+00:00,4,3197,319.7,0.0
2026-06-12T00:50:00+00:00,2,7243,724.3,1.65585045
2026-06-12T00:50:00+00:00,3,5210,521.0,2.362e-05
2026-06-12T00:50:00+00:00,4,3207,320.7,0.0
2026-06-12T01:00:00+00:00,2,7167,716.7,1.65538679
2026-06-12T01:00:00+00:00,3,5185,518.5,2.36e-05
2026-06-12T01:00:00+00:00,4,3242,324.2,0.0
2026-06-12T01:10:00+00:00,2,7031,703.1,1.58494343
2026-06-12T01:10:00+00:00,3,5162,516.2,2.211e-05
2026-06-12T01:10:00+00:00,4,3156,315.6,0.0
2026-06-12T01:20:00+00:00,2,7160,716.0,1.61339285
2026-06-12T01:20:00+00:00,3,5054,505.4,2.271e-05
2026-06-12T01:20:00+00:00,4,3234,323.4,0.0
2026-06-12T01:30:00+00:00,2,7025,702.5,1.58829539
2026-06-12T01:30:00+00:00,3,5099,509.9,2.219e-05
2026-06-12T01:30:00+00:00,4,3189,318.9,0.0
2026-06-12T01:40:00+00:00,2,6993,699.3,1.64112181
2026-06-12T01:40:00+00:00,3,5142,514.2,2.33e-05
2026-06-12T01:40:00+00:00,4,3337,333.7,0.0
2026-06-12T01:50:00+00:00,2,7190,719.0,1.70160534
2026-06-12T01:50:00+00:00,3,5320,532.0,2.46e-05
2026-06-12T01:50:00+00:00,4,3288,328.8,0.0
2026-06-12T02:00:00+00:00,2,7160,716.0,1.66191639
2026-06-12T02:00:00+00:00,3,5333,533.3,2.374e-05
2026-06-12T02:00:00+00:00,4,3182,318.2,0.0
2026-06-12T02:10:00+00:00,2,7066,706.6,1.57345412
2026-06-12T02:10:00+00:00,3,4973,497.3,2.188e-05
2026-06-12T02:10:00+00:00,4,3227,322.7,0.0
2026-06-12T02:20:00+00:00,2,7079,707.9,1.61778107
2026-06-12T02:20:00+00:00,3,5142,514.2,2.28e-05
2026-06-12T02:20:00+00:00,4,3207,320.7,0.0
2026-06-12T02:30:00+00:00,2,7127,712.7,1.64894028
2026-06-12T02:30:00+00:00,3,5261,526.1,2.346e-05
2026-06-12T02:30:00+00:00,4,3198,319.8,0.0
2026-06-12T02:40:00+00:00,2,7035,703.5,1.64746575
2026-06-12T02:40:00+00:00,3,5232,523.2,2.344e-05
2026-06-12T02:40:00+00:00,4,3288,328.8,0.0
2026-06-12T02:50:00+00:00,2,7252,725.2,1.67687069
2026-06-12T02:50:00+00:00,3,5136,513.6,2.407e-05
2026-06-12T02:50:00+00:00,4,3325,332.5,0.0
2026-06-12T03:00:00+00:00,2,7014,701.4,1.60261598
2026-06-12T03:00:00+00:00,3,5041,504.1,2.249e-05
2026-06-12T03:00:00+00:00,4,3294,329.4,0.0
2026-06-12T03:10:00+00:00,2,6841,684.1,1.54887698
2026-06-12T03:10:00+00:00,3,5090,509.0,2.136e-05
2026-06-12T03:10:00+00:00,4,3151,315.1,0.0
2026-06-12T03:20:00+00:00,2,7109,710.9,1.64753395
2026-06-12T03:20:00+00:00,3,5222,522.2,2.344e-05
2026-06-12T03:20:00+00:00,4,3248,324.8,0.0
2026-06-12T03:30:00+00:00,2,7098,709.8,1.67335235
2026-06-12T03:30:00+00:00,3,5204,520.4,2.399e-05
2026-06-12T03:30:00+00:00,4,3337,333.7,0.0
2026-06-12T03:40:00+00:00,2,6997,699.7,1.63192881
2026-06-12T03:40:00+00:00,3,5179,517.9,2.31e-05
2026-06-12T03:40:00+00:00,4,3288,328.8,0.0
2026-06-12T03:50:00+00:00,2,7102,710.2,1.63657343
2026-06-12T03:50:00+00:00,3,5228,522.8,2.32e-05
2026-06-12T03:50:00+00:00,4,3202,320.2,0.0
2026-06-12T04:00:00+00:00,2,6810,681.0,1.52992004
2026-06-12T04:00:00+00:00,3,5088,508.8,2.097e-05
2026-06-12T04:00:00+00:00,4,3092,309.2,0.0
2026-06-12T04:10:00+00:00,2,6947,694.7,1.60025117
2026-06-12T04:10:00+00:00,3,5142,514.2,2.244e-05
2026-06-12T04:10:00+00:00,4,3222,322.2,0.0
2026-06-12T04:20:00+00:00,2,6867,686.7,1.60298349
2026-06-12T04:20:00+00:00,3,5050,505.0,2.25e-05
2026-06-12T04:20:00+00:00,4,3370,337.0,0.0
2026-06-12T04:30:00+00:00,2,6980,698.0,1.64411035
2026-06-12T04:30:00+00:00,3,5221,522.1,2.337e-05
2026-06-12T04:30:00+00:00,4,3300,330.0,0.0
2026-06-12T04:40:00+00:00,2,6916,691.6,1.61318196
2026-06-12T04:40:00+00:00,3,5164,516.4,2.27e-05
2026-06-12T04:40:00+00:00,4,3237,323.7,0.0
2026-06-12T04:50:00+00:00,2,6917,691.7,1.628085
2026-06-12T04:50:00+00:00,3,5223,522.3,2.303e-05
2026-06-12T04:50:00+00:00,4,3256,325.6,0.0
2026-06-12T05:00:00+00:00,2,7367,736.7,1.69163575
2026-06-12T05:00:00+00:00,3,5224,522.4,2.438e-05
2026-06-12T05:00:00+00:00,4,3249,324.9,0.0
2026-06-12T05:10:00+00:00,2,7248,724.8,1.6755434
2026-06-12T05:10:00+00:00,3,5210,521.0,2.404e-05
2026-06-12T05:10:00+00:00,4,3317,331.7,0.0
2026-06-12T05:20:00+00:00,2,7133,713.3,1.59759458
2026-06-12T05:20:00+00:00,3,5051,505.1,2.238e-05
2026-06-12T05:20:00+00:00,4,3231,323.1,0.0
2026-06-12T05:30:00+00:00,2,7100,710.0,1.62663129
2026-06-12T05:30:00+00:00,3,5160,516.0,2.299e-05
2026-06-12T05:30:00+00:00,4,3242,324.2,0.0
2026-06-12T05:40:00+00:00,2,7000,700.0,1.55313266
2026-06-12T05:40:00+00:00,3,5020,502.0,2.145e-05
2026-06-12T05:40:00+00:00,4,3126,312.6,0.0
2026-06-12T05:50:00+00:00,2,6987,698.7,1.59909772
2026-06-12T05:50:00+00:00,3,5138,513.8,2.242e-05
2026-06-12T05:50:00+00:00,4,3212,321.2,0.0
2026-06-12T06:00:00+00:00,2,7120,712.0,1.62612418
2026-06-12T06:00:00+00:00,3,5145,514.5,2.298e-05
2026-06-12T06:00:00+00:00,4,3257,325.7,0.0
2026-06-12T06:10:00+00:00,2,7084,708.4,1.6445231
2026-06-12T06:10:00+00:00,3,5162,516.2,2.338e-05
2026-06-12T06:10:00+00:00,4,3316,331.6,0.0
2026-06-12T06:20:00+00:00,2,7160,716.0,1.67337286
2026-06-12T06:20:00+00:00,3,5276,527.6,2.399e-05
2026-06-12T06:20:00+00:00,4,3254,325.4,0.0
2026-06-12T06:30:00+00:00,2,7182,718.2,1.69406118
2026-06-12T06:30:00+00:00,3,5236,523.6,2.443e-05
2026-06-12T06:30:00+00:00,4,3313,331.3,0.0
2026-06-12T06:40:00+00:00,2,6933,693.3,1.64590605
2026-06-12T06:40:00+00:00,3,5238,523.8,2.34e-05
2026-06-12T06:40:00+00:00,4,3307,330.7,0.0
2026-06-12T06:50:00+00:00,2,6910,691.0,1.56947247
2026-06-12T06:50:00+00:00,3,5045,504.5,2.179e-05
2026-06-12T06:50:00+00:00,4,3238,323.8,0.0
2026-06-12T07:00:00+00:00,2,7140,714.0,1.64863879
2026-06-12T07:00:00+00:00,3,5117,511.7,2.346e-05
2026-06-12T07:00:00+00:00,4,3331,333.1,0.0
2026-06-12T07:10:00+00:00,2,7188,718.8,1.64979033
2026-06-12T07:10:00+00:00,3,5201,520.1,2.348e-05
2026-06-12T07:10:00+00:00,4,3219,321.9,0.0
2026-06-12T07:20:00+00:00,2,7216,721.6,1.62854761
2026-06-12T07:20:00+00:00,3,5094,509.4,2.303e-05
2026-06-12T07:20:00+00:00,4,3244,324.4,0.0
2026-06-12T07:30:00+00:00,2,7015,701.5,1.59161018
2026-06-12T07:30:00+00:00,3,5114,511.4,2.225e-05
2026-06-12T07:30:00+00:00,4,3167,316.7,0.0
2026-06-12T07:40:00+00:00,2,7244,724.4,1.64023487
2026-06-12T07:40:00+00:00,3,5044,504.4,2.328e-05
2026-06-12T07:40:00+00:00,4,3302,330.2,0.0
2026-06-12T07:50:00+00:00,2,7160,716.0,1.61777245
2026-06-12T07:50:00+00:00,3,5139,513.9,2.28e-05
2026-06-12T07:50:00+00:00,4,3136,313.6,0.0
2026-06-12T08:00:00+00:00,2,7148,714.8,1.65738134
2026-06-12T08:00:00+00:00,3,5137,513.7,2.365e-05
2026-06-12T08:00:00+00:00,4,3327,332.7,0.0
2026-06-12T08:10:00+00:00,2,7037,703.7,1.63152927
2026-06-12T08:10:00+00:00,3,5225,522.5,2.31e-05
2026-06-12T08:10:00+00:00,4,3228,322.8,0.0
2026-06-12T08:20:00+00:00,2,7252,725.2,1.50006555
2026-06-12T08:20:00+00:00,3,4022,402.2,2.039e-05
2026-06-12T08:20:00+00:00,4,3140,314.0,0.0
2026-06-12T08:30:00+00:00,2,6895,689.5,1.39091576
2026-06-12T08:30:00+00:00,3,3956,395.6,1.821e-05
2026-06-12T08:30:00+00:00,4,2982,298.2,0.0
2026-06-12T08:40:00+00:00,2,7095,709.5,1.42672445
2026-06-12T08:40:00+00:00,3,3770,377.0,1.891e-05
2026-06-12T08:40:00+00:00,4,3143,314.3,0.0
2026-06-12T08:50:00+00:00,2,7171,717.1,1.43016937
2026-06-12T08:50:00+00:00,3,3692,369.2,1.898e-05
2026-06-12T08:50:00+00:00,4,3190,319.0,0.0
2026-06-12T09:00:00+00:00,2,7267,726.7,1.49325549
2026-06-12T09:00:00+00:00,3,3849,384.9,2.025e-05
2026-06-12T09:00:00+00:00,4,3175,317.5,0.0
2026-06-12T09:10:00+00:00,2,7105,710.5,1.38686176
2026-06-12T09:10:00+00:00,3,3704,370.4,1.812e-05
2026-06-12T09:10:00+00:00,4,3042,304.2,0.0
2026-06-12T09:20:00+00:00,2,7121,712.1,1.42716609
2026-06-12T09:20:00+00:00,3,3764,376.4,1.891e-05
2026-06-12T09:20:00+00:00,4,3143,314.3,0.0
2026-06-12T09:30:00+00:00,2,7014,701.4,1.40675092
2026-06-12T09:30:00+00:00,3,3522,352.2,1.849e-05
2026-06-12T09:30:00+00:00,4,3313,331.3,0.0
2026-06-12T09:40:00+00:00,2,6769,676.9,1.32572738
2026-06-12T09:40:00+00:00,3,3571,357.1,1.691e-05
2026-06-12T09:40:00+00:00,4,3124,312.4,0.0
2026-06-12T09:50:00+00:00,2,7055,705.5,1.35514099
2026-06-12T09:50:00+00:00,3,3562,356.2,1.746e-05
2026-06-12T09:50:00+00:00,4,3111,311.1,0.0
2026-06-12T10:00:00+00:00,2,6798,679.8,1.27825959
2026-06-12T10:00:00+00:00,3,3548,354.8,1.6e-05
2026-06-12T10:00:00+00:00,4,3037,303.7,0.0
2026-06-12T10:10:00+00:00,2,6898,689.8,1.2957211
2026-06-12T10:10:00+00:00,3,3476,347.6,1.632e-05
2026-06-12T10:10:00+00:00,4,3047,304.7,0.0
2026-06-12T10:20:00+00:00,2,6801,680.1,1.32218603
2026-06-12T10:20:00+00:00,3,3534,353.4,1.681e-05
2026-06-12T10:20:00+00:00,4,3179,317.9,0.0
2026-06-12T10:30:00+00:00,2,6646,664.6,1.23431452
2026-06-12T10:30:00+00:00,3,3362,336.2,1.516e-05
2026-06-12T10:30:00+00:00,4,3083,308.3,0.0
2026-06-12T10:40:00+00:00,2,6780,678.0,1.28017424
2026-06-12T10:40:00+00:00,3,3357,335.7,1.6e-05
2026-06-12T10:40:00+00:00,4,3158,315.8,0.0
2026-06-12T10:50:00+00:00,2,6698,669.8,1.23460278
2026-06-12T10:50:00+00:00,3,3417,341.7,1.516e-05
2026-06-12T10:50:00+00:00,4,3008,300.8,0.0
2026-06-12T11:00:00+00:00,2,6905,690.5,1.32086404
2026-06-12T11:00:00+00:00,3,3464,346.4,1.677e-05
2026-06-12T11:00:00+00:00,4,3173,317.3,0.0
2026-06-12T11:10:00+00:00,2,6746,674.6,1.24229808
2026-06-12T11:10:00+00:00,3,3464,346.4,1.53e-05
2026-06-12T11:10:00+00:00,4,2991,299.1,0.0
2026-06-12T11:20:00+00:00,2,6772,677.2,1.23545665
2026-06-12T11:20:00+00:00,3,3277,327.7,1.517e-05
2026-06-12T11:20:00+00:00,4,3085,308.5,0.0
2026-06-12T11:30:00+00:00,2,6715,671.5,1.26780865
2026-06-12T11:30:00+00:00,3,3307,330.7,1.577e-05
2026-06-12T11:30:00+00:00,4,3187,318.7,0.0
2026-06-12T11:40:00+00:00,2,6702,670.2,1.23032023
2026-06-12T11:40:00+00:00,3,3363,336.3,1.507e-05
2026-06-12T11:40:00+00:00,4,3040,304.0,0.0
2026-06-12T11:50:00+00:00,2,6841,684.1,1.28880141
2026-06-12T11:50:00+00:00,3,3366,336.6,1.616e-05
2026-06-12T11:50:00+00:00,4,3187,318.7,0.0
2026-06-12T12:00:00+00:00,2,6619,661.9,1.25730305
2026-06-12T12:00:00+00:00,3,3400,340.0,1.557e-05
2026-06-12T12:00:00+00:00,4,3154,315.4,0.0
2026-06-12T12:10:00+00:00,2,6649,664.9,1.19822419
2026-06-12T12:10:00+00:00,3,3252,325.2,1.449e-05
2026-06-12T12:10:00+00:00,4,3029,302.9,0.0
2026-06-12T12:20:00+00:00,2,6784,678.4,1.27465009
2026-06-12T12:20:00+00:00,3,3453,345.3,1.59e-05
2026-06-12T12:20:00+00:00,4,3091,309.1,0.0
2026-06-12T12:30:00+00:00,2,6677,667.7,1.24776929
2026-06-12T12:30:00+00:00,3,3346,334.6,1.54e-05
2026-06-12T12:30:00+00:00,4,3151,315.1,0.0
2026-06-12T12:40:00+00:00,2,7040,704.0,1.35962044
2026-06-12T12:40:00+00:00,3,3538,353.8,1.751e-05
2026-06-12T12:40:00+00:00,4,3193,319.3,0.0
2026-06-12T12:50:00+00:00,2,6684,668.4,1.27784693
2026-06-12T12:50:00+00:00,3,3428,342.8,1.596e-05
2026-06-12T12:50:00+00:00,4,3134,313.4,0.0
2026-06-12T13:00:00+00:00,2,6664,666.4,1.28684533
2026-06-12T13:00:00+00:00,3,3450,345.0,1.612e-05
2026-06-12T13:00:00+00:00,4,3197,319.7,0.0
2026-06-12T13:10:00+00:00,2,6670,667.0,1.21754691
2026-06-12T13:10:00+00:00,3,3249,324.9,1.484e-05
2026-06-12T13:10:00+00:00,4,3086,308.6,0.0
2026-06-12T13:20:00+00:00,2,6662,666.2,1.24971342
2026-06-12T13:20:00+00:00,3,3385,338.5,1.544e-05
2026-06-12T13:20:00+00:00,4,3081,308.1,0.0
2026-06-12T13:30:00+00:00,2,6800,680.0,1.28529079
2026-06-12T13:30:00+00:00,3,3338,333.8,1.609e-05
2026-06-12T13:30:00+00:00,4,3186,318.6,0.0
2026-06-12T13:40:00+00:00,2,6892,689.2,1.30023675
2026-06-12T13:40:00+00:00,3,3389,338.9,1.637e-05
2026-06-12T13:40:00+00:00,4,3155,315.5,0.0
2026-06-12T13:50:00+00:00,2,6702,670.2,1.25077231
2026-06-12T13:50:00+00:00,3,3363,336.3,1.546e-05
2026-06-12T13:50:00+00:00,4,3099,309.9,0.0
2026-06-12T14:00:00+00:00,2,6752,675.2,1.19617226
2026-06-12T14:00:00+00:00,3,3146,314.6,1.445e-05
2026-06-12T14:00:00+00:00,4,3024,302.4,0.0
2026-06-12T14:10:00+00:00,2,6826,682.6,1.29706804
2026-06-12T14:10:00+00:00,3,3430,343.0,1.632e-05
2026-06-12T14:10:00+00:00,4,3141,314.1,0.0
2026-06-12T14:20:00+00:00,2,6810,681.0,1.26726161
2026-06-12T14:20:00+00:00,3,3466,346.6,1.575e-05
2026-06-12T14:20:00+00:00,4,3037,303.7,0.0
2026-06-12T14:30:00+00:00,2,6742,674.2,1.25741067
2026-06-12T14:30:00+00:00,3,3361,336.1,1.557e-05
2026-06-12T14:30:00+00:00,4,3131,313.1,0.0
2026-06-12T14:40:00+00:00,2,6617,661.7,1.22277451
2026-06-12T14:40:00+00:00,3,3317,331.7,1.492e-05
2026-06-12T14:40:00+00:00,4,3086,308.6,0.0
2026-06-12T14:50:00+00:00,2,6794,679.4,1.27451517
2026-06-12T14:50:00+00:00,3,3425,342.5,1.588e-05
2026-06-12T14:50:00+00:00,4,3088,308.8,0.0
2026-06-12T15:00:00+00:00,2,6901,690.1,1.28085159
2026-06-12T15:00:00+00:00,3,3332,333.2,1.6e-05
2026-06-12T15:00:00+00:00,4,3145,314.5,0.0
2026-06-12T15:10:00+00:00,2,6904,690.4,1.49948333
2026-06-12T15:10:00+00:00,3,4620,462.0,2.037e-05
2026-06-12T15:10:00+00:00,4,3299,329.9,0.0
2026-06-12T15:20:00+00:00,2,7135,713.5,1.67823934
2026-06-12T15:20:00+00:00,3,5203,520.3,2.41e-05
2026-06-12T15:20:00+00:00,4,3388,338.8,0.0
2026-06-12T15:30:00+00:00,2,7184,718.4,1.60831942
2026-06-12T15:30:00+00:00,3,5125,512.5,2.26e-05
2026-06-12T15:30:00+00:00,4,3172,317.2,0.0
2026-06-12T15:40:00+00:00,2,7145,714.5,1.60780896
2026-06-12T15:40:00+00:00,3,5034,503.4,2.259e-05
2026-06-12T15:40:00+00:00,4,3238,323.8,0.0
2026-06-12T15:50:00+00:00,2,6941,694.1,1.59791068
2026-06-12T15:50:00+00:00,3,5139,513.9,2.238e-05
2026-06-12T15:50:00+00:00,4,3188,318.8,0.0
2026-06-12T16:00:00+00:00,2,7158,715.8,1.64309963
2026-06-12T16:00:00+00:00,3,5150,515.0,2.334e-05
2026-06-12T16:00:00+00:00,4,3260,326.0,0.0
2026-06-12T16:10:00+00:00,2,7000,700.0,1.60911993
2026-06-12T16:10:00+00:00,3,5149,514.9,2.262e-05
2026-06-12T16:10:00+00:00,4,3196,319.6,0.0
2026-06-12T16:20:00+00:00,2,7044,704.4,1.61842801
2026-06-12T16:20:00+00:00,3,5141,514.1,2.281e-05
2026-06-12T16:20:00+00:00,4,3274,327.4,0.0
2026-06-12T16:30:00+00:00,2,6921,692.1,1.55888505
2026-06-12T16:30:00+00:00,3,5118,511.8,2.157e-05
2026-06-12T16:30:00+00:00,4,3124,312.4,0.0
2026-06-12T16:40:00+00:00,2,7062,706.2,1.64877108
2026-06-12T16:40:00+00:00,3,5160,516.0,2.347e-05
2026-06-12T16:40:00+00:00,4,3324,332.4,0.0
2026-06-12T16:50:00+00:00,2,7171,717.1,1.64488849
2026-06-12T16:50:00+00:00,3,5184,518.4,2.339e-05
2026-06-12T16:50:00+00:00,4,3201,320.1,0.0
2026-06-12T17:00:00+00:00,2,7002,700.2,1.61610559
2026-06-12T17:00:00+00:00,3,5202,520.2,2.276e-05
2026-06-12T17:00:00+00:00,4,3208,320.8,0.0
2026-06-12T17:10:00+00:00,2,6948,694.8,1.58136499
2026-06-12T17:10:00+00:00,3,5143,514.3,2.203e-05
2026-06-12T17:10:00+00:00,4,3158,315.8,0.0
2026-06-12T17:20:00+00:00,2,7291,729.1,1.6438507
2026-06-12T17:20:00+00:00,3,5086,508.6,2.335e-05
2026-06-12T17:20:00+00:00,4,3257,325.7,0.0
2026-06-12T17:30:00+00:00,2,7092,709.2,1.6337684
2026-06-12T17:30:00+00:00,3,5207,520.7,2.314e-05
2026-06-12T17:30:00+00:00,4,3230,323.0,0.0
2026-06-12T17:40:00+00:00,2,7049,704.9,1.67299406
2026-06-12T17:40:00+00:00,3,5341,534.1,2.398e-05
2026-06-12T17:40:00+00:00,4,3276,327.6,0.0
2026-06-12T17:50:00+00:00,2,7188,718.8,1.66586066
2026-06-12T17:50:00+00:00,3,5151,515.1,2.383e-05
